
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
MPI_IRECV_REQUEST                          0     7680567747027895  Request: 1501
LEAVE                                      0     7680567747028483  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747028615  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747028751  Request: 1502
LEAVE                                      0     7680567747029328  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747029462  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747029605  Request: 1503
LEAVE                                      0     7680567747030211  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747030344  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747030488  Request: 1504
LEAVE                                      0     7680567747030994  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747031123  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747031262  Request: 1505
LEAVE                                      0     7680567747031763  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747031906  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747032040  Request: 1506
LEAVE                                      0     7680567747032537  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747872251  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567747872251  
MPI_COLLECTIVE_END                         0     7680567748806546  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567748806726  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567748806912  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567748807026  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567749192148  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749192419  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1507
LEAVE                                      0     7680567749194306  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749216376  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749216644  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1508
LEAVE                                      0     7680567749218301  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749248782  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749249026  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1509
LEAVE                                      0     7680567749250306  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749267994  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749268257  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1510
LEAVE                                      0     7680567749269705  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749287180  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749287434  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1511
LEAVE                                      0     7680567749288839  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749306274  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749306535  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1512
LEAVE                                      0     7680567749307992  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749320245  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567749320485  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1513
LEAVE                                      0     7680567749321751  Region: "MPI_Isend" <162>
ENTER                                      0     7680567749321927  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567749622276  Request: 1507
MPI_ISEND_COMPLETE                         0     7680567749622781  Request: 1508
MPI_ISEND_COMPLETE                         0     7680567749622951  Request: 1509
MPI_ISEND_COMPLETE                         0     7680567749623143  Request: 1510
MPI_ISEND_COMPLETE                         0     7680567749623305  Request: 1511
MPI_ISEND_COMPLETE                         0     7680567749623479  Request: 1512
MPI_ISEND_COMPLETE                         0     7680567749623641  Request: 1513
LEAVE                                      0     7680567749623937  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567749624226  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567749624376  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567749624455  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749624649  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1500
LEAVE                                      0     7680567749624929  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749641296  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749641704  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1501
LEAVE                                      0     7680567749646444  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749660475  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749660754  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1502
LEAVE                                      0     7680567749661103  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749673812  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749809372  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1503
LEAVE                                      0     7680567749809726  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749822014  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749822290  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1504
LEAVE                                      0     7680567749822549  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749834461  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567749851626  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1505
LEAVE                                      0     7680567749851957  Region: "MPI_Wait" <205>
ENTER                                      0     7680567749864269  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567750249759  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1506
LEAVE                                      0     7680567750250059  Region: "MPI_Wait" <205>
ENTER                                      0     7680567750259938  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567750260110  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567750260220  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567750260437  Request: 1514
LEAVE                                      0     7680567750261459  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567750261611  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567750261782  Request: 1515
LEAVE                                      0     7680567750262334  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567750262482  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567750262621  Request: 1516
LEAVE                                      0     7680567750263173  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567750263315  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567750263451  Request: 1517
LEAVE                                      0     7680567750264015  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567750264150  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567750264284  Request: 1518
LEAVE                                      0     7680567750264804  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567750264935  Region: "MPI_Irecv" <153>
